// **************************************************************
// this section is to force including all the printable ASCII characters into the fontmap
// ### ASCII printable characters (32-127) ###
// !"#$%&'()*+,-./0123456789:;<=>?@ABCDEFGHIJKLMNOPQRSTUVWXYZ[\]^_`abcdefghijklmnopqrstuvwxyz{|}~
// ### ASCII extended characters (128-255) ###
// ¡¢£¤¥¦§¨©ª«¬	®¯°±²³´µ¶·¸¹º»¼½¾¿ÀÁÂÃÄÅÆÇÈÉÊËÌÍÎÏÐÑÒÓÔÕÖ×ØÙÚÛÜÝÞßàáâãäåæçèéêëìíîïðñòóôõö÷øùúûüýþÿ
// **************************************************************

//
//  **************************************************************
//  ***   Strings from Game/en/language.dll                    ***
//  **************************************************************
//

98 "1"
200042 "Spieler"
200043 "Kennw. festlegen"
200044 "Diese Einstellungen sind nach dem Erstellen fix."
200045 "Zuschauer erlauben"
200046 "Völker ausblenden"
200047 "Verzögerung"
200048 "Region"
200049 "Datensatz-Mod"
200050 "Ohne"
200051 "5 Minuten"
200052 "10 Minuten"
200053 "30 Minuten"

200054	"Farbmodus durchwechseln"
200055	"Mods" 


//Create lobby dialog
IDS_CREATE_LOBBY_PUBLIC "Öffentlich"
IDS_CREATE_LOBBY_FRIENDS "Nur Freunde"
IDS_CREATE_LOBBY_PRIVATE "Privat"
IDS_CREATE_LOBBY_DEFAULT "Standard"

//leaderboard screen
LEADER_VIEW_OPEN "Offen"
LEADER_VIEW_RANDOM "Zufallskarte"
LEADER_VIEW_DEATH "Deathmatch"
LEADER_VIEW_TEAM_DEATH "Team-Deathmatch"
LEADER_VIEW_TEAM_RANDOM "Team-Zufallskarte"
LEADER_TITLE_RM "RM"
LEADER_TITLE_DM "DM"
LEADER_TITLE_TEAM_RM "TEAM-ZUFALLSKARTE"
LEADER_TITLE_TEAM_DM "TEAM-DEATHMATCH"
LEADER_TITLE_OPEN "Offen"
LEADER_TITLE_GLOBAL "Global"
IDS_LEADERBOARD_HEADING_RATING "Wertung"
IDS_LEADERBOARD_HEADING_RATING_COLON "Wertung:"

IDS_RETURN_EDITOR "Zum Editor zurückkehren"

//dialog chat
IDS_CHAT_CUSTOM "Benutzerdefiniert"
IDS_CHAT_CUSTOM_HELP_TEXT "[Hilfe] Individuell"

IDS_CHAT_SEND_TAUNT "Spruch versenden"
IDS_CHAT_SEND_TAUNT_HELP_TEXT "[Hilfe] Spruch versenden"

IDS_CHAT_COMMANDS "KI-Befehle"
IDS_CHAT_COMMANDS_HELP_TEXT "[Hilfe] KI-Befehle"

//options screen
IDS_OPTIONS_GAMEPLAY "Gameplay"
IDS_OPTIONS_CONTROLS "Steuerung"
IDS_OPTIONS_OTHER "Sonstiges"
IDS_OPTIONS_DISPLAY "Anzeige"
IDS_OPTIONS_RENDER "Rendering"
IDS_OPTIONS_GENERAL "Allgemeines"
IDS_OPTIONS_NARRATOR "Erzähler"
IDS_OPTIONS_SANS "Schrifttyp ohne Serifen"
IDS_OPTIONS_SANS_HELP_TEXT "Ändert die Schriftart im ganzen Spiel zu einem Schrifttyp ohne Serifen."
IDS_OPTIONS_IN_GAME "Benutzeroberfläche im Spiel"
IDS_OPTIONS_COLOR "Farbe"
IDS_OPTIONS_SLASH_TAUNTS "/Sprüche"
IDS_OPTIONS_SLASH_TAUNTS_HELP_TEXT "Wenn /Sprüche aktiviert ist, müssen Sie \"/“ vor einer Nummer eingeben, um einen Spruch zu aktivieren. So können Sie Nummern verwenden, ohne Sprüche zu aktivieren."
IDS_OPTIONS_TAUNT_TEXT "Sprüchetext"
IDS_OPTIONS_TAUNT_TEXT_HELP_TEXT "Auswählen, um den Namen eines Spruchs in einem Chat neben der Nummer als Text anzuzeigen, wenn ein Spruch aktiviert wird."
IDS_OPTIONS_GRAPHICS "Grafik"
IDS_OPTIONS_ZOOM_TO "Zum Mauszeiger zoomen"
IDS_OPTIONS_ZOOM_TO_HELP_TEXT "Auswählen, um in Richtung des Cursors heranzuzoomen. Zoom ins Zentrum zoomt in die Mitte des Bildschirms."
IDS_OPTIONS_READABILITY_PANELS "Lesbarkeitselemente"
IDS_OPTIONS_READABILITY_PANELS_HELP_TEXT "Auswählen, um Lesbarkeitselemente ein- oder auszuschalten. Lesbarkeitselemente umgeben den Text mit einem schwarzen Kästchen, wodurch der Text stärker hervorgehoben wird."
IDS_OPTIONS_CINEMATIC "Zwischensequenzen: Text einblenden (alle)"
IDS_OPTIONS_CINEMATIC_HELP_TEXT "Regelt, wie der Text von Kampagnen-Zwischensequenzen eingeblendet wird. Auswählen, damit der gesamte Text einer Zwischensequenz auf einmal eingeblendet wird. Andernfalls wird der Text zeilenweise eingeblendet."
IDS_OPTIONS_CLICK_DRAG_SCROLL "Scrolltaste klicken und ziehen"
IDS_OPTIONS_CLICK_DRAG_SCROLL_HELP_TEXT "Wählen Sie die Taste, die zukünftig für das Scrolling mit der rechten Maustaste verwendet werden soll. Standardmäßig ist damit die rechte Maustaste belegt. Individueller Hotkey verwendet die Hotkey-Belegung, die im Hotkey-Bildschirm zu finden ist, um das Scrolling zu aktivieren. Sie können das Scrolling mit der rechten Maustaste auch komplett deaktivieren."
IDS_OPTIONS_GLOBAL_QUEUE_COLUMN_LABEL "Globale Warteschleifenobjekte"
IDS_OPTIONS_GLOBAL_QUEUE_COLUMN_LABEL_HELP_TEXT "Globale Warteschleifenobjekte sind Symbole für die sich in Entwicklung befindlichen und ausstehenden Einheiten sowie für den Forschungsfortschritt all Ihrer Gebäude. Grün bedeutet abgeschlossen. Gelb heißt ausstehend. Ein rotes Symbol zeigt an, dass eine Einheit nicht erstellt werden kann, weil das Bevölkerungslimit erreicht wurde. Sie können wählen, ob die Symbole in einer oder zwei Reihen dargestellt oder komplett abgeschaltet werden sollen. Wenn Sie eine Reihe wählen, werden ausstehende Forschung und Einheiten nicht angezeigt."
IDS_OPTIONS_PARTICLES "Partikel"
IDS_OPTIONS_PARTICLES_HELP_TEXT "Auf niedriger Stufe werden nur die notwendigen Partikel angezeigt, die auch im Originalspiel zu sehen waren. Mittel zeigt einige weitere dezente Partikel, zum Beispiel die Spuren von Einheiten. Auf hoher Stufe sind alle Partikeleffekte zu sehen."
IDS_OPTIONS_ENABLE_CROSSPLAY "Crossplay aktivieren"
IDS_OPTIONS_ENABLE_CROSSPLAY_HELP_TEXT "Ermöglicht ein Crossplay über Netzwerk zwischen Steam- und Microsoft-Nutzern, wenn sie dieselben Crossplay-Einstellungen verwenden. Wenn die Funktion aktiviert ist, sind Lobbys von anderen Spielern sichtbar, die ebenfalls Crossplay aktiviert haben. Wenn die Funktion deaktiviert ist, werden nur Lobbys Ihres eigenen Netzwerks und von Spielern angezeigt, die ebenfalls Crossplay deaktiviert haben."
IDS_OPTIONS_UNIQUE_COLORS "Spezifische Spielerfarben"
IDS_OPTIONS_UNIQUE_COLORS_HELP_TEXT "[Hilfe] Spezifische Spielerfarben"
IDS_OPTIONS_CLOSE_WARNING "Änderungen verwerfen?"
IDS_OPTIONS_HEALTH_BAR_COLORS "Farben der Gesundheitsleiste"
IDS_OPTIONS_APPLY_UNSAVED "Möchten Sie nicht gespeicherte Änderungen übernehmen?"
IDS_OPTIONS_DISABLE_UGC_WARNING "Disable UGC Warnings" //UGC stands for User Generated Content
IDS_OPTIONS_DISABLE_UGC_WARNING_HELP_TEXT "Warnungen zu nutzererstellten Inhalten deaktivieren. Wenn Sie diese Option aktivieren, werden benötigte nutzererstellte Inhalte automatisch aus Mehrspieler-Lobbys heruntergeladen."
IDS_OPTIONS_SHOW_ADVANCED "Erweiterte Optionen anzeigen"

IDS_OPTIONS_INTERFACE_TAB_TOOLTIP "Passen Sie u. a. die Spracheinstellung, die Modi für Farbenblinde und die Benutzeroberfläche an"
IDS_OPTIONS_GRAPHICS_TAB_TOOLTIP "Passen Sie u. a. die Auflösung, die Rasterdarstellung und die Rendering-Effekte an"
IDS_OPTIONS_AUDIO_TAB_TOOLTIP "Passen Sie u. a. die Lautstärke, den Soundtrack und den Kommentar an"
IDS_OPTIONS_GAME_TAB_TOOLTIP "Passen Sie u. a. die Spielgeschwindigkeit, das Crossplay und die Scrollgeschwindigkeit an"
IDS_OPTIONS_HOTKEYS_TAB_TOOLTIP "Legen Sie die Hotkeys nach Ihren Wünschen fest"

IDS_CAM_CAMPAIGN_DIFFICULTY2 "KI-Schwierigkeit"

// Basegame version of tech tree descriptions


HOST_CANNOT_ACCEPT_INVITE "Ein Spielbesitzer kann keine Lobby-Einladugen annehmen!"

//
//  We now become unranked if a player drops.
//

UNRANKED_VIA_DROP "Ihr ELO-Punktestand hat sich nicht verändert. Mindestens ein Spieler hat das Spiel verlassen."

//
//  We're now including the old AI as a standalone player
//

OLD_AI_NAME "Conquerors KI"


//
// Main Menu -- Enter Steam Workshop
//

STEAM_WORKSHOP "Steam Workshop"
STEAM_WORKSHOP_ROLLOVER "Gehen Sie zum Steam Workshop-Bildschirm, wo Sie Ihre Mods organisieren und sie für das Spiel veröffentlichen können."

//Hotkey screen
IDS_HOTKEYS_DEFINITIVE 			"Hotkeys (Definitive Edition)"
IDS_HOTKEYS_HD					"Hotkeys (HD Edition)"
IDS_HOTKEYS_CLASSIC				"Hotkeys (The Conquerors)"
IDS_HOTKEYS_LEFT_HAND			"Hotkeys für Linkshänder"

IDS_HOTKEYS_SELECTED_PROFILE "Hotkey-Profil"
IDS_HOTKEYS_CHOOSE_PROFILE_HELP_TEXT "Wählen Sie ein Hotkey-Profil aus."
IDS_HOTKEYS_ADD_PROFILE_HELP_TEXT "Klicken Sie hier, um ein neues Profil zu erstellen."
IDS_HOTKEYS_BASE_TEMPLATE "Hotkey-Vorlage"
IDS_HOTKEYS_BASE_TEMPLATE_HELP_TEXT "Wählen Sie eine Hotkey-Vorlage aus, um die Standardbelegung festzulegen."
IDS_HOTKEYS_BASE_TEMPLATE_CURRENTLY_SELECTED "Derzeit ausgewähltes Profil"
IDS_HOTKEYS_PROFILE_NAME "Hotkey-Profilname"
IDS_HOTKEYS_PROFILE_NAME_HELP_TEXT "Bitte geben Sie Ihren gewünschten Profilnamen ein."
IDS_HOTKEYS_RENAME_PROFILE_HELP_TEXT "Klicken Sie hier, um das ausgewählte Hotkey-Profil umzubenennen."
IDS_HOTKEYS_DELETE_PROFILE_HELP_TEXT "Klicken Sie hier, um das gewählte Hotkey-Profil zu löschen."
IDS_HOTKEYS_DELETE_WARNING "Mindestens ein Hotkey-Profil erforderlich"
IDS_HOTKEYS_DELETE_PROFILE_CONFIRM "Wollen Sie das ausgewählte Profil wirklich entfernen?"
IDS_HOTKEYS_OVERWRITE "Dieses Profil ist bereits vorhanden. Möchten Sie es überschreiben?"
IDS_HOTKEYS_SAVE_CHANGES "Möchten Sie die vorgenommenen Änderungen im Profil speichern?"

//Mod Manager Screen
IDS_MODMGR_TITLE                       "Mod-Manager"
IDS_MODMGR_TITLE_OFFLINE               "Mod-Manager (Offline-Modus)"

IDS_MODMGR_HEADER_INSTALLED_MODS       "Installierte Mods"
IDS_MODMGR_HEADER_BROWSE_MODS          "Mods durchsuchen"
IDS_MODMGR_HEADER_BROWSE_MODS_BLOCK    "X Mods durchsuchen X"
IDS_MODMGR_HEADER_MY_MODS              "Meine Mods"
IDS_MODMGR_HEADER_MY_MODS_BLOCK        "X Meine Mods X"
IDS_MODMGR_HEADER_FILES                "Dateien"
IDS_MODMGR_HEADER_STEAM_TAGS           "Steam-Tags"

IDS_MODMGR_MOD_NAME                    "Modname"
IDS_MODMGR_MOD_SEARCH                  "Suche"
IDS_MODMGR_MOD_CREATED                 "Erstellt von"
IDS_MODMGR_MOD_AUTHOR                  "Autor"
IDS_MODMGR_PUBLISHMOD                  "Mod veröffentlichen"
IDS_MODMGR_UNPUBLISHMOD                "Mod unveröffentlichen"
IDS_MODMGR_UPDATEMOD                   "Mod aktualisieren"
IDS_MODMGR_UPGRADEMOD                  "↑↑Mod-Aufwertung↑↑"
IDS_MODMGR_SIZE                        "Größe"
IDS_MODMGR_LIKE                        "Gefällt mir"
IDS_MODMGR_LIKES                       "Likes"
IDS_MODMGR_REPORT                      "Melden"
IDS_MODMGR_MODTITLE                    "Titel"
IDS_MODMGR_FILEDETAILS                 "Dateidetails"
IDS_MODMGR_TESTDETAILS                 "Test-Details"
IDS_MODMGR_DESCRIPTION                 "Beschreibung"
IDS_MODMGR_SELECT_FOLDER                  "Mod-Ordner auswählen"
IDS_MODMGR_CHANGE_LOG_INPUT                  "Änderungen"


IDS_MODMGR_BUTTON_ENABLE               "Alle aktivieren"
IDS_MODMGR_BUTTON_DISABLE              "Alle deaktivieren"
IDS_MODMGR_BUTTON_SORTNAME             "Name"
IDS_MODMGR_BUTTON_PRIORITY             "Priorität"
IDS_MODMGR_BUTTON_PRIORITYUP           "Priorität anheben"
IDS_MODMGR_BUTTON_PRIORITYDOWN         "Priorität senken"
IDS_MODMGR_BUTTON_SUBSCRIBE            "Abonnieren"
IDS_MODMGR_BUTTON_UNSUBSCRIBE          "Abbestellen"
IDS_MODMGR_BUTTON_OPENDIR              "Verzeichnis öffnen"
IDS_MODMGR_BUTTON_VIEWPAGE             "Seite anzeigen"
IDS_MODMGR_BUTTON_MOREINFO             "Mehr Info"
IDS_MODMGR_BUTTON_FILECOUNT            "Dateienanzahl"
IDS_MODMGR_BUTTON_RELOAD               "Ressourcen neu laden"
IDS_MODMGR_BUTTON_CHANGEIMAGE          "Bild ändern"
IDS_MODMGR_BUTTON_PUBLISHNOW           "Jetzt veröffentlichen"
IDS_MODMGR_BUTTON_MAINMENU             "Hauptmenü"
IDS_MODMGR_UNSUBSCRIBE_POP_UP		   "Sind Sie sicher, dass Sie diese Mod abbestellen möchten?"
IDS_MODMGR_UNPUBLISH_POP_UP		   "Möchten Sie diese Mod wirklich zurückziehen?"
IDS_MODMGR_JOIN_LOBBY					"Die Mod „%s“ wird benötigt, um dieser Lobby beizutreten. \nMöchten Sie sie abonnieren und der Lobby beitreten?"
IDS_MODMGR_IMPORT						"Lokale Mods importieren"

IDS_MODMGR_ERROR_DELETED				"Fehler: Datensatz-Mod konnte nicht geladen werden"

IDS_MODMGR_ERROR_THUMBNAIL					   "Fehlende Miniaturansicht"
IDS_MODMGR_ERROR_ZIP							"Zip-Datei konnte nicht erstellt werden."

IDS_MODMGR_ERROR_MISSING_FILE						"Fehlende Datei"
IDS_MODMGR_ERROR_BAD_FILES							"Nur AOE-Mod-Dateien sind zugelassen"
IDS_MODMGR_ERROR_IMAGE_FORMAT						"Unzulässiges Format für Bilddatei"
IDS_MODMGR_ERROR_VIDEO_FORMAT						"Unzulässiges Format für Videodatei"
IDS_MODMGR_ERROR_MISSING_FIELDS						"Pflichtfelder nicht ausgefüllt"
IDS_MODMGR_ERROR_NO_TITLE_ID						"Keine Spieltitel-ID angegeben"
IDS_MODMGR_ERROR_PUBLISH_FAILED						"Mod konnte nicht veröffentlicht werden"
IDS_MODMGR_ERROR_MOD_DB_SAVE_FAILED					"Mod konnte nicht in der Datenbank gespeichert werden"
IDS_MODMGR_ERROR_IMAGE_DB_SAVE_FAILED				"Bild konnte nicht in der Datenbank gespeichert werden"
IDS_MODMGR_ERROR_QUERY								"Suchanfrage fehlgeschlagen"
IDS_MODMGR_ERROR_NO_URL								"Keine Download-URL verfügbar"
IDS_MODMGR_ERROR_NO_DETAILS							"Mod-Details konnten nicht abgerufen werden"
IDS_MODMGR_ERROR_NO_FULL_DETAILS					"Mod-Details konnten nicht ausgefüllt werden"
IDS_MODMGR_ERROR_INVAILED_DATA						"Mod- oder Benutzer-ID ungültig"
IDS_MODMGR_ERROR_DELETE_FAILED						"Löschen fehlgeschlagen"
IDS_MODMGR_ERROR_EXCEPTION							"Ausnahmefehler aufgetreten"
IDS_MODMGR_ERROR_ACCESS_DENIED						"Zugang verweigert. Benutzer nicht authentifiziert."
IDS_MODMGR_ERROR_UNKNOWN							"Unbekannt"


//The following are short hand
IDS_MODMGR_LABEL_MODACTIVE_ABBR        "On"     //Three characters max (represents "Enabled", "Active" or "On"; Check box identifies if a mod is enabled)
IDS_MODMGR_LABEL_PRIORITY_ABBR         "P"      //Three characters max (represents "Priority")
IDS_MODMGR_LABEL_STATUS_ABBR           "S"      //Three characters max (represents "Status"; such as unpublished, published, subscribed, or published legacy)
IDS_MODMGR_LABEL_MODTYPE_ABBR          "T"      //Three characters max (represents "Type"; such as dataset, legacy, or regular)
IDS_MODMGR_LABEL_SUBSCRIBED_ABBR       "Sub"    //Three characters max (represents "Subscribed")
IDS_MODMGR_LABEL_DOWNLOADS_ABBR        "DL"     //Three characters max (represents "Downloads")
IDS_MODMGR_LABEL_PUBLISHED_ABBR        "Pub"    //Three characters max (represents "Published")

IDS_MODMGR_FILTER_UNPUBLISHED          "Unveröffentlicht"
IDS_MODMGR_FILTER_PUBLISHED            "Veröffentlicht"
IDS_MODMGR_FILTER_SUBSCRIBED           "Abonniert"
IDS_MODMGR_FILTER_UNSUBSCRIBED         "Abbestellt"
IDS_MODMGR_FILTER_LEGACY               "Klassisch"
IDS_MODMGR_FILTER_DATASET              "Datens."

IDS_MODMGR_TIMEOUT_TITLE               "Timeout-Fehler"
IDS_MODMGR_TIMEOUT_POPUP               "Mod-Download reagiert nicht. Erneut versuchen?"
IDS_MODMGR_LOADING_MODS				   "Mods werden geladen …"
IDS_MODMGR_IMPORT 					   "Lokale Mods importieren"

IDS_MODMGR_SIGNED_OUT 			       "Nicht angemeldet"
IDS_MODMGR_SIGNED_IN 			       "Als %s angemeldet"

IDS_MODMGR_CHANGELIST "Liste der Änderungen: "

IDS_MODMGR_TAG_ANY "Alle"
IDS_MODMGR_TAG_AI "KI"
IDS_MODMGR_TAG_CAMPAIGN "Kampagne"
IDS_MODMGR_TAG_DATA "Datensatz"
IDS_MODMGR_TAG_GRAPHIC "Grafik"
IDS_MODMGR_TAG_MOVIE "Zwischensequenz"
IDS_MODMGR_TAG_MUSIC "Musik"
IDS_MODMGR_TAG_RANDOM "Zufallskarte"
IDS_MODMGR_TAG_SCENARIO "Szenario"
IDS_MODMGR_TAG_SOUND "Sound"
IDS_MODMGR_TAG_SPEECH "Sprachausgabe"
IDS_MODMGR_TAG_TAUNT "Sprüche"
IDS_MODMGR_TAG_TERRAIN "Gelände"

//Rollover text for Mod Manager Screen

IDS_MODMGR_PRIORITY_ROLLOVER "Priorität: Beim Suchen nach Dateien werden aktivierte Mods oben auf der Liste zuerst geprüft und gewinnen so jeden Dateikonflikt mit anderen Mods."
IDS_MODMGR_MODSTATUS_ROLLOVER "Status: Definiert den Workshop-Status jedes Mods. Mods können unveröffentlicht (Feder), veröffentlicht (versiegelte Schriftrolle), abonniert (offene Schriftrolle) oder veraltet (Steintafel) sein."
IDS_MODMGR_MODTYPE_ROLLOVER "Typ: Datensatz-Mods haben ein Zahnrad-Symbol und beeinflussen Spieldateien, sodass im Mehrspieler-Modus alle teilnehmenden Spieler den Datensatz-Mod des Spielbesitzers übernehmen. Es kann nicht mehr als ein Datensatz-Mod gleichzeitig aktiv sein, sodass Datensatz-Mods nicht standardmäßig aktiviert werden können. Veraltete Mods zeigen eine zerbrochene Steintafel und können nicht verwendet werden. Nur der Originalautor kann veraltete Mods aktualisieren und im neuen Workshop neu veröffentlichen. Alle anderen Mods können normal verwendet werden."
IDS_MODMGR_MODNAME_ROLLOVER "Diese beinhalten den Titel jedes installierten Mods."

IDS_MODMGR_ENABLE_ROLLOVER "Klicken Sie, um diesen Mod zu aktivieren."
IDS_MODMGR_DISABLE_ROLLOVER "Klicken Sie, um diesen Mod zu deaktivieren."
IDS_MODMGR_ENABLE_LEGACY_ROLLOVER "Ahnen-Mods können nicht aktiviert werden, und sie können nicht benutzt werden, bis der ursprüngliche Autor sie auf dem neuen System veröffentlicht."
IDS_MODMGR_ENABLE_DATASET_ROLLOVER "Datensatz Mods enthalten eine .dat Datei und können nicht wie reguläre Mods aktiviert und deaktiviert werden. Sie können nur beim Erstellen eines Spiels aktiviert werden."
IDS_MODMGR_UPGRADE_ROLLOVER "Klicken Sie, um eine Aufwertung zum neuen System zu versuchen. Veröffentlichte Ahnen-Mods sind Zip-Dateien, die Dateien beinhalten, die sich auf die alte Verzeichnisstruktur beziehen. Das Upgrade wird versuchen die Dateien in die neuen Verzeichnisse umzuleiten und zu veröffentlichen. Dies wird die Bewertungen, Kommentare und Benutzerstatistiken bewahren."
IDS_MODMGR_UPDATEMOD_ROLLOVER "Klicken Sie, um diesen Mod als Update zu veröffentlichen. Das Aktualisieren der Mods bewahrt die Bewertungen, Kommentar und Benutzerstatistiken."
IDS_MODMGR_PUBLISHMOD_ROLLOVER "Klicken Sie, um diesen neuen Mod zu veröffentlichen. Dies macht den Mod für andere verfügbar, abhängig von der Sichtbarkeitseinstellung."
IDS_MODMGR_PUBLISH_NOTAUTHOR_ROLLOVER "Nur der ursprüngliche Autor dieses Mods kann ihn veröffentlichen oder aktualisieren."
IDS_MODMGR_PUBLISH_NOTONLINE_ROLLOVER "Sie sind im Offline-Modus und können keine Mods veröffentlichen oder aktualisieren. Sie müssen das Spiel mit einer laufenden Verbindung zu Steam neustarten, bevor Sie dies tun können."
IDS_MODMGR_RELOAD_ASSETS_MAINMENU_ROLLOVER "Da Sie Änderungen an Ihrem Mod vorgenommen haben, werden die Eigenschaften neu geladen, bevor Sie zum Hauptmenü zurückkehren."
IDS_MODMGR_MAINMENU_ROLLOVER "Zurück zum Hauptmenü."
IDS_MODMGR_PRIORITY_UP_ROLLOVER "Erhöht die Priorität des ausgewählten Mods."
IDS_MODMGR_PRIORITY_DOWN_ROLLOVER "Senkt die Priorität des ausgewählten Mods."
IDS_MODMGR_PRIORITY_EXPLANATION "Im Falle von Konflikten zwischen den Mods, wird die Datei des Mods geladen, der die höchste Priorität hat (Mods weiter oben in der Liste)."
IDS_MODMGR_UNSUBSCRIBE_ROLLOVER "Klicken Sie, um diesen Mod abzumelden und aus dem Spiel zu entfernen."
IDS_MODMGR_CANNOT_UNSUBSCRIBE_ROLLOVER "Sie können keine Mods abonnieren, die Sie erstellt haben."
IDS_MODMGR_OPENDIR_ROLLOVER "Öffnen Sie das Verzeichnis, in dem der Mod vorhanden ist. Lokal erstellte Mods existieren innerhalb des Verzeichnisses\\ der Spiel Mods, während alle abonnierten Mods innerhalb des Steam Verzeichnisses zu finden sind."
IDS_MODMGR_VIEWWORKSHOPPAGE_ROLLOVER "Öffnet das Steam-Overlay und navigiert zur Steam-Workshop-Seite dieses veröffentlichten Mods."
IDS_MODMGR_RELOAD_ROLLOVER "Klicken Sie, um die Ressourcen neu zu laden."
IDS_MODMGR_MODLIST_ROLLOVER "Dies sind alles Mods, die Sie abonniert oder erstellt haben. Sie können die Mods auswählen und eine Reihe an Aktionen durchführen. Welche Aktionen für den Mod verfügbar sind, hängt von einer Anzahl von Faktoren ab."
IDS_MODMGR_FILELIST_ROLLOVER "Dies sind alle zulässige Dateien die innerhalb des ausgewählten Mods zu finden sind."
IDS_MODMGR_TAGLIST_ROLLOVER "Dies sind alles Steam Tags, die dem Mod zugefügt wurden. Diese Zuordnung passiert automatisch und ist eine gute Hilfestellung für Spieler, die eine bestimmte Art von Mods außerhalb des Spiels finden wollen."

//Not yet implemented
IDS_MODMGR_NUMPUBLISHED_LEGACY_BUTTON "Automatisch Abonnieren"
IDS_MODMGR_NUMPUBLISHED_LEGACY_ROLLOVER "Sie haben %u veröffentlichte Mods im Ahnen Workshop-System, die Sie momentan nicht abonniert haben. Wenn Sie hier klicken, abonnieren Sie diese Mods und ermöglichen die Option sie aufzuwerten. Es gibt ein automatisches Aufwertsystem, dass die meisten Arten von Mods übertragen kann."

//Mod Manager Publish/Update Screen
IDS_MODMGR_HEADER_PUBLISH_TITLE "Titel:"
IDS_MODMGR_HEADER_PREVIEWIMAGE "Vorschau:"
IDS_MODMGR_HEADER_AUTHOR "Autor:"
IDS_MODMGR_HEADER_VISIBILITY "Sichtbarkeit:"
IDS_MODMGR_HEADER_FILEDETAILS "Dateidetails:"
IDS_MODMGR_HEADER_DESCRIPTION "Beschreibung:"
IDS_MODMGR_HEADER_STEAMTAGS2 "Steam-Tags:"
IDS_MODMGR_PUBLISHNOW_BUTTON "Jetzt veröffentlichen"
IDS_MODMGR_CANCEL_BUTTON "Abbrechen"
IDS_MODMGR_VISIBILITY_PUBLIC "Öffentlich"
IDS_MODMGR_VISIBILITY_FRIENDS "Nur Freunde"
IDS_MODMGR_VISIBILITY_PRIVATE "Privat"
IDS_MODMGR_DETAILSFORMAT_MB "%.2fMB"		//Only touch the MB (Megabytes abbreviation)
IDS_MODMGR_DETAILSFORMAT_KB "%.2fKB"		//Only touch the MB (Kilobytes abbreviation)
IDS_MODMGR_DETAILSFORMAT_BYTES "%d bytes"	//Only touch the bytes
IDS_MODMGR_DETAILSFORMAT_NUMFILES "(%d files)" //Do not alter the %d
IDS_MODMGR_DETAILS_ONEFILE "(1 Datei)"
IDS_MODMGR_MMPUBLISH_DEFAULT_DESCRIPTION "Diese Mods vom Steam Workshop können Age of Empires II: Definitive Edition verändern und werden nicht von Microsoft erstellt oder unterstützt. Wenn Sie Dateien vom Steam Workshop herunterladen, erkennen Sie die Risiken an und entlassen Microsoft Corporation und angehörige Instanzen aus der Haftung für Ihre Nutzung des Steam Workshops. Ihre Nutzung des Steam Workshops unterliegt den Nutzungsbedingungen von Steam und nicht dem Endnutzerlizenzvertrag von Microsoft."
IDS_MODMGR_BANNED_CHARACTERS "Geben Sie einen Modnamen an.\nDer Name muss mindestens vier Zeichen lang sein.\nDie folgenden Zeichen sind nicht verfügbar: \\ / : * \" < > |"


IDS_MODMGR_MODTITLE_ROLLOVER "Dies ist der Titel Ihrer Mods, der auf dem Namen des Verzeichnisses basiert"
IDS_MODMGR_AUTHOR_ROLLOVER "Dies ist der Name des Autors - das sollten also Sie sein!"
IDS_MODMGR_VISIBILITY_ROLLOVER "Legt die Sichtbarkeit fest. Beim öffentlichen Veröffentlichen Ihres Mods kann jeder ihn sehen und ihn abonnieren. Nur Freunde bedeutet, dass nur Ihre Freunde auf Steam den Mod sehen und abonnieren können. Bei Privat ist der Mod für alle außer Ihnen selbst und den Entwicklern unzugängig."
IDS_MODMGR_FILEDETAILS_ROLLOVER "Zusammenfassung der Informationen über die Anzahl der Dateien und die Größe des Mods."
IDS_MODMGR_DESCRIPTION_ROLLOVER "Klicken Sie, um die Beschreibung anzupassen. Diese Beschreibung ist auch sichtbar für die Spieler, die den Mod im Workshop ansehen."
IDS_MODMGR_PREVIEW_ROLLOVER "Dies ist die Vorschau, die mit Ihrem Mod verbunden ist. Sie können es ändern, indem Sie _preview-icon.jpg innerhalb Ihres Mods ändern. Es sollte möglichst in einem 4:3 Format sein."
IDS_MODMGR_CANCEL_ROLLOVER "Zurück zum Mod-Manager."
IDS_MODMGR_PUBLISHNOW_ROLLOVER "Veröffentlichen Sie diesen Mod jetzt!"
IDS_MODMGR_UPDATENOW_ROLLOVER "Veröffentlichen Sie eine Aktualisierung des Mods jetzt! Dies wird die Bewertungen, Kommantare und Benutzerstatistiken erhalten."
IDS_MODMGR_FILTER_UNPUBLISHED_ROLLOVER "Zeigt Mods an, die noch nicht veröffentlicht wurden."
IDS_MODMGR_FILTER_PUBLISHED_ROLLOVER "Zeigt Mods an, die Sie veröffentlicht haben."
IDS_MODMGR_FILTER_SUBSCRIBED_ROLLOVER "Zeigt Mods an, die Sie abonniert haben, unabhängig davon, ob sie von Ihnen veröffentlicht wurden oder nicht."
IDS_MODMGR_FILTER_LEGACY_ROLLOVER "Zeigt Mods vom veralteten Workshop-System an. Diese Mods können nicht verwendet werden bis der Originalautor sie auf das neue System aktualisiert."
